uid,name,airline,text,tweet_created,tweet_city,tweet_state,Chosen
681448628,floatingatoll,Virgin America,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2/21/2015 12:45,Seattle, WA,Not chosen
681448630,floatingatoll,Virgin America,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2/21/2015 12:44,Seattle, WA,Not chosen
681448632,aaronkurlander,Virgin America,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,2/21/2015 12:23,New York, NY,Not chosen
681448637,borknagar,Virgin America,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,2/21/2015 12:07,Chicago, IL ,Not chosen
681448639,propsonline,Virgin America,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,2/21/2015 11:56,Carlsbad, CA,Not chosen
681448641,propsonline,Virgin America,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,2/21/2015 11:55,Carlsbad, CA,Not chosen
681448645,carlos89178,Virgin America,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,2/21/2015 11:45,Worcester, MA ,Not chosen
681448648,shounshounette,Virgin America,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,2/21/2015 11:44,Worcester, MA ,Not chosen
681448652,DonnellyPatrick,Virgin America,@VirginAmerica hold times at call center are a bit much,2/21/2015 11:35,Seattle, WA,Not chosen
681448653,stefanpinto,Virgin America,@VirginAmerica Like http://t.co/VPqEm31XUQ,2/21/2015 11:10,Los Angeles, CA,Not chosen
681448656,jennifer_caron,Virgin America,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,2/21/2015 10:58,Los Angeles, CA,Not chosen
681448658,miaerolinea,Virgin America,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",2/21/2015 10:54,Worcester, MA ,Not chosen
681448660,ninjasistah,Virgin America,@VirginAmerica thanks so much!,2/21/2015 10:40,Louisville, KY ,Not chosen
681448665,EleonoraKaras,Virgin America,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",2/21/2015 10:31,New Orleans, LA,Not chosen
681448667,carlosondrums,Virgin America,@VirginAmerica Very nicely done. _ÙÔ,2/21/2015 10:28,Las Vegas, NV,Not chosen
681448671,stephenasilverm,Virgin America,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,2/21/2015 10:22,Worcester, MA ,Not chosen
681448673,mrl6626,Virgin America,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",2/21/2015 10:15,Worcester, MA ,Not chosen
681448676,SunRighteous,Virgin America,@VirginAmerica hahaha _Ù÷â@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!_ÙÕÑ,2/21/2015 10:12,Worcester, MA ,Not chosen
681448685,eric_t_lee,Virgin America,@virginamerica spruce moose!,2/21/2015 10:10,Brooklyn, NY,Not chosen
681448688,bluesmoon,Virgin America,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",2/21/2015 9:51,Cambridge, MA,Not chosen
681448690,RedSoxGirl1976,Virgin America,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",2/21/2015 9:10,Seattle, WA,Not chosen
681448692,InuAtah,Virgin America,"@VirginAmerica classiq, luv Virgin America. Greetingz",2/21/2015 9:03,Houston, TX,Not chosen
681448694,borknagar,Virgin America,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",2/21/2015 8:59,Chicago, IL ,Not chosen
681448696,Recessionista,Virgin America,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,2/21/2015 8:48,Los Angeles, CA,Not chosen
681448699,moosekazmi,Virgin America,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,2/21/2015 8:04,Kansas City, MO,Not chosen
681448701,_LisaCap,Virgin America,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,2/21/2015 4:25,Charleston, SC,Not chosen
681448704,eatgregeat,Virgin America,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",2/21/2015 2:36,Worcester, MA ,Not chosen
681448707,khartline,Virgin America,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,2/20/2015 22:34,Las Vegas, NV,Not chosen
681448711,woawABQ,Virgin America,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2/20/2015 22:18,Alexandria, VA,Not chosen
681448713,Cydney_Chase,Virgin America,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight_Ùü#sfo,2/20/2015 21:52,Los Angeles, CA,Not chosen
681448715,AirlineFuel,Virgin America,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",2/20/2015 20:22,Fullerton, CA,Not chosen
681448717,OriginalTuna,Virgin America,@VirginAmerica any plans to start flying direct from DAL to LAS?,2/20/2015 19:36,Tempe, AZ,Not chosen
681448720,ImThankfulRadio,Virgin America,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,2/20/2015 19:35,Washington, D.C.,Not chosen
681448722,AnnaProsser,Virgin America,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",2/20/2015 19:16,Tucson, AZ,Not chosen
681448726,daisy1016,Virgin America,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,2/20/2015 17:28,Evanston, IL,Not chosen
681448728,TGSOFL,Virgin America,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,2/20/2015 17:20,Evanston, IL,Not chosen
681448730,stephanieslome,Virgin America,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,2/20/2015 17:16,San Diego, CA,Not chosen
681448737,miekd,Virgin America,@VirginAmerica Already checked in so the page expired :X,2/20/2015 16:23,San Diego, CA,Not chosen
681448739,insideout,Virgin America,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,2/20/2015 16:22,Worcester, MA ,Not chosen
681448741,AirlineFuel,Virgin America,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,2/20/2015 16:22,Fullerton, CA,Not chosen
681448743,fromtheleftseat,Virgin America,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,2/20/2015 16:11,Phoenix, AZ,Not chosen
681448745,AlyssaJenS,Virgin America,@VirginAmerica I see what you did there ;),2/20/2015 16:02,Stockton, CA,Not chosen
681448751,FlexinFinessinB,Virgin America,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,2/20/2015 15:48,Worcester, MA ,Not chosen
681448753,drsaadiaim,Virgin America,@VirginAmerica your inflight team makes the experience #amazing!,2/20/2015 15:13,Bloomington, IL,Not chosen
681448757,MsReeseGirl,Virgin America,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected_ÙÔ_ #DISAPPOINTED",2/20/2015 14:35,Los Angeles, CA,Not chosen
681448761,CanPOREOTICS,Virgin America,@VirginAmerica fav airline,2/20/2015 14:17,Allen, TX,Not chosen
681448763,MaverickGamersX,Virgin America,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),2/20/2015 13:48,Evanston, IL,Not chosen
681448764,LizaUtter,Virgin America,_ÙÔ_ÙÔ‰Ïö•ü‰Ïö•ü_ÙÕÑ When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.‰Û,2/20/2015 13:48,Louisville, KY ,Not chosen
681448765,crj_lll,Virgin America,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,2/20/2015 13:28,Las Vegas, NV,Not chosen
681448766,snellbell,Virgin America,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,2/20/2015 13:16,Worcester, MA ,Not chosen
681448767,AcronymBex,Virgin America,@VirginAmerica Thank you!!,2/20/2015 12:47,New York, NY ,Not chosen
681448772,crj_lll,Virgin America,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,2/20/2015 11:33,Las Vegas, NV,Not chosen
681448773,Yorkshire_D,Virgin America,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,2/20/2015 11:24,Worcester, MA ,Not chosen
681448778,notthatnathan,Virgin America,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",2/20/2015 10:32,Portland, ME,Not chosen
681448780,AirlineFuel,Virgin America,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,2/20/2015 10:22,Fullerton, CA,Not chosen
681448781,NazarFakih,Virgin America,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",2/20/2015 10:20,Worcester, MA ,Not chosen
681448782,JetBlueNews,Virgin America,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,2/20/2015 10:05,Tucson, AZ,Not chosen
681448783,AirlineFuel,Virgin America,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",2/20/2015 9:52,Fullerton, CA,Not chosen
681448786,sbaaronson,Virgin America,@VirginAmerica @madbee95 check the website before you go to the airport!,2/20/2015 9:42,Los Angeles, CA,Not chosen
681448787,miekd,Virgin America,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,2/20/2015 9:28,San Diego, CA,Not chosen
681448788,StevenMYoung,Virgin America,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,2/20/2015 9:25,Brooklyn, NY,Not chosen
681448789,thecompostcook,Virgin America,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,2/20/2015 8:53,New York, NY,Not chosen
681448792,matthewhirsch,Virgin America,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,2/20/2015 8:13,Hoboken, NJ,Not chosen
681448794,AdamSinger,Virgin America,@VirginAmerica happy to spend the day together. Let's do this!,2/20/2015 8:00,San Francisco, CA,Not chosen
681448795,GabriellaDago,Virgin America,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,2/20/2015 7:54,New York, NY,Not chosen
681448798,mlbkid162,Virgin America,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,2/20/2015 7:21,New Orleans, LA,Not chosen
681448799,Hwoodboy24,Virgin America,@VirginAmerica thank you! I absolutely will _Ù÷_,2/20/2015 7:15,Boise, ID,Not chosen
681448800,perMicah,Virgin America,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,2/20/2015 7:11,Brooklyn, NY,Not chosen
681448801,GabriellaDago,Virgin America,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' _Ù÷÷,2/20/2015 6:38,New York, NY,Not chosen
681448803,iamnayr,Virgin America,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",2/20/2015 5:50,San Francisco, CA,Not chosen
681448807,davidhfe,Virgin America,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,2/19/2015 22:44,San Francisco, CA,Not chosen
681448808,chet,Virgin America,@VirginAmerica add DTW and I'm sold!,2/19/2015 21:39,Worcester, MA ,Not chosen
681448809,TMAnderson10,Virgin America,@VirginAmerica How about some free drinks on the flight back for the free promo?,2/19/2015 21:27,Dallas, TX,Not chosen
681448810,SSal,Virgin America,@VirginAmerica @SSal thanks!,2/19/2015 20:48,Detroit, MI,Not chosen
681448811,SoleXclusive415,Virgin America,@VirginAmerica momma I made it! _Ù÷_Ù÷_Ù÷,2/19/2015 20:45,Stockton, CA,Not chosen
681448812,SSal,Virgin America,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,2/19/2015 20:39,Detroit, MI,Not chosen
681448813,SSal,Virgin America,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,2/19/2015 20:33,Detroit, MI,Not chosen
681448814,SoleXclusive415,Virgin America,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,2/19/2015 20:22,Stockton, CA,Not chosen
681448816,AQR415,Virgin America,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,2/19/2015 19:06,San Diego, CA,Not chosen
681448817,SuuperG,Virgin America,@VirginAmerica Thanks!,2/19/2015 18:57,Waltham, MA,Not chosen
681448818,imacsweb,Virgin America,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,2/19/2015 18:54,Astoria, OR,Not chosen
681448820,El_Nel_81,Virgin America,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,2/19/2015 18:18,Worcester, MA ,Not chosen
681448821,zoelle,Virgin America,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",2/19/2015 17:37,San Diego, CA,Not chosen
681448822,FreyaBevan_Fund,Virgin America,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help_Ù÷
_ÙÕÑ_ÙàÂ_Ùà¤_ÙÕÑ_Ùà¼_Ùàü_ÙÕÑ
_Ù_Û_ÙÎ_Ù_Û http://t.co/UJfS9Zi6kd",2/19/2015 17:16,Fredericksburg, VA,Not chosen
681448823,traveldg,Virgin America,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd",2/19/2015 17:05,San Diego, CA,Not chosen
681448824,joyabsalon,Virgin America,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly _Ù÷´,2/19/2015 17:04,New York, NY ,Not chosen
681448825,adavidson26,Virgin America,@VirginAmerica is my new go to airline,2/19/2015 16:46,Stockton, CA,Not chosen
681448826,FreyaBevan_Fund,Virgin America,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
_Ù_Û_ÙàÂ_Ùà¤_Ù_Û_Ùà¼_Ùàü_Ù_Û http://t.co/778AzTDaer",2/19/2015 16:44,Fredericksburg, VA,Not chosen
681448827,SigmaRue,Virgin America,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",2/19/2015 15:31,Portland, OR,Not chosen
